epoch  bestFitness  averageFitness   worstFitness
1   7296,00  7765,32   8264,00
2   7240,00  7647,23   8008,00
3   7190,00  7565,81   7964,00
4   7136,00  7502,70   7896,00
5   7136,00  7448,96   7940,00
6   7110,00  7406,97   7876,00
7   7110,00  7365,49   7768,00
8   7088,00  7316,96   7766,00
9   7088,00  7271,07   7734,00
10   7072,00  7238,88   7712,00
11   7070,00  7214,97   7758,00
12   7070,00  7190,97   7648,00
13   7066,00  7156,04   7668,00
14   7044,00  7117,86   7642,00
15   7042,00  7091,05   7602,00
16   7042,00  7077,24   7566,00
17   7042,00  7072,15   7580,00
18   7022,00  7062,31   7598,00
19   7018,00  7049,98   7542,00
20   7018,00  7047,67   7542,00
21   7010,00  7048,27   7542,00
22   7010,00  7046,58   7556,00
23   7008,00  7033,36   7528,00
24   7008,00  7026,26   7552,00
25   7006,00  7022,85   7528,00
26   6990,00  7020,04   7550,00
27   6990,00  7016,33   7552,00
28   6990,00  7014,65   7552,00
29   6978,00  7012,41   7450,00
30   6978,00  7009,63   7560,00
31   6968,00  7003,15   7548,00
32   6968,00  6995,57   7548,00
33   6968,00  6991,77   7546,00
34   6962,00  6983,88   7548,00
35   6962,00  6978,03   7532,00
36   6962,00  6974,44   7530,00
37   6958,00  6972,65   7530,00
38   6952,00  6973,14   7530,00
39   6952,00  6970,35   7530,00
40   6946,00  6967,30   7442,00
41   6946,00  6964,79   7532,00
42   6944,00  6963,11   7522,00
43   6944,00  6960,98   7522,00
44   6944,00  6956,96   7522,00
45   6944,00  6953,98   7504,00
46   6944,00  6951,48   7422,00
47   6944,00  6950,38   7504,00
48   6944,00  6949,86   7502,00
49   6944,00  6950,13   7502,00
50   6944,00  6949,88   7502,00
51   6944,00  6949,52   7502,00
52   6944,00  6949,89   7502,00
53   6944,00  6950,06   7388,00
54   6944,00  6949,35   7502,00
55   6944,00  6949,80   7502,00
56   6944,00  6948,93   7502,00
57   6944,00  6949,43   7502,00
58   6944,00  6949,61   7502,00
59   6944,00  6949,93   7502,00
60   6944,00  6949,16   7502,00
61   6944,00  6949,64   7502,00
62   6944,00  6949,69   7502,00
63   6944,00  6949,40   7502,00
64   6944,00  6949,52   7502,00
65   6944,00  6949,48   7502,00
66   6944,00  6950,23   7502,00
67   6944,00  6949,02   7502,00
68   6944,00  6949,98   7502,00
69   6944,00  6949,68   7502,00
70   6944,00  6949,57   7388,00
71   6944,00  6949,31   7502,00
72   6944,00  6949,70   7388,00
73   6944,00  6949,80   7502,00
74   6944,00  6949,41   7502,00
75   6944,00  6949,58   7502,00
76   6944,00  6949,75   7502,00
77   6944,00  6949,08   7502,00
78   6944,00  6950,07   7502,00
79   6944,00  6949,64   7502,00
80   6944,00  6949,52   7502,00
81   6944,00  6950,11   7502,00
82   6944,00  6950,01   7502,00
83   6944,00  6949,60   7502,00
84   6944,00  6949,40   7362,00
85   6944,00  6949,53   7388,00
86   6944,00  6949,21   7388,00
87   6944,00  6949,96   7502,00
88   6944,00  6949,93   7502,00
89   6944,00  6949,55   7502,00
90   6944,00  6948,76   7502,00
91   6944,00  6950,21   7502,00
92   6944,00  6949,49   7388,00
93   6944,00  6949,89   7502,00
94   6944,00  6950,79   7502,00
95   6944,00  6949,64   7502,00
96   6944,00  6950,32   7502,00
97   6944,00  6949,71   7502,00
98   6944,00  6949,61   7502,00
99   6944,00  6949,88   7502,00
100   6944,00  6949,54   7502,00
