epoch  bestFitness  averageFitness   worstFitness
1   7266,00  7761,97   8228,00
2   7194,00  7527,98   7926,00
3   7126,00  7396,96   7794,00
4   7060,00  7296,98   7726,00
5   7026,00  7177,30   7590,00
6   7008,00  7082,34   7548,00
7   6982,00  7028,86   7500,00
8   6960,00  7008,51   7416,00
9   6960,00  6964,96   7340,00
10   6960,00  6962,81   7348,00
11   6956,00  6961,11   7344,00
12   6956,00  6961,27   7440,00
13   6956,00  6960,25   7388,00
14   6956,00  6957,74   7328,00
15   6948,00  6957,57   7452,00
16   6948,00  6957,13   7300,00
17   6948,00  6955,31   7352,00
18   6948,00  6949,12   7372,00
19   6948,00  6949,14   7340,00
20   6944,00  6949,01   7372,00
21   6944,00  6949,11   7372,00
22   6940,00  6947,72   7348,00
23   6932,00  6944,96   7344,00
24   6932,00  6943,72   7348,00
25   6932,00  6939,35   7316,00
26   6932,00  6933,26   7460,00
27   6932,00  6933,05   7348,00
28   6932,00  6933,22   7320,00
29   6932,00  6933,23   7312,00
30   6932,00  6933,20   7356,00
31   6930,00  6933,16   7460,00
32   6930,00  6933,06   7348,00
33   6930,00  6932,60   7348,00
34   6930,00  6931,02   7318,00
35   6930,00  6930,84   7346,00
36   6930,00  6931,30   7464,00
37   6930,00  6930,88   7464,00
38   6930,00  6931,23   7310,00
39   6930,00  6931,28   7338,00
40   6930,00  6931,09   7268,00
41   6930,00  6930,86   7464,00
42   6930,00  6931,22   7360,00
43   6930,00  6931,21   7464,00
44   6930,00  6931,11   7464,00
45   6930,00  6931,32   7360,00
46   6930,00  6931,20   7346,00
47   6930,00  6931,41   7464,00
48   6930,00  6931,07   7338,00
49   6930,00  6931,07   7346,00
50   6930,00  6930,91   7464,00
51   6930,00  6931,07   7314,00
52   6930,00  6931,37   7360,00
53   6930,00  6931,11   7308,00
54   6930,00  6931,37   7346,00
55   6930,00  6931,15   7464,00
56   6930,00  6931,21   7464,00
57   6930,00  6930,93   7338,00
58   6930,00  6931,35   7360,00
59   6930,00  6931,05   7360,00
60   6930,00  6931,12   7464,00
61   6930,00  6931,24   7310,00
62   6930,00  6931,24   7346,00
63   6930,00  6931,13   7338,00
64   6930,00  6931,18   7318,00
65   6930,00  6930,83   7360,00
66   6930,00  6931,40   7346,00
67   6930,00  6931,07   7346,00
68   6930,00  6930,99   7360,00
69   6930,00  6931,08   7318,00
70   6930,00  6931,12   7464,00
71   6930,00  6930,99   7318,00
72   6930,00  6930,83   7464,00
73   6930,00  6930,94   7360,00
74   6930,00  6931,36   7360,00
75   6930,00  6931,09   7318,00
76   6930,00  6931,18   7318,00
77   6930,00  6931,23   7464,00
78   6930,00  6930,98   7310,00
79   6930,00  6931,22   7346,00
80   6930,00  6931,46   7464,00
81   6930,00  6930,94   7346,00
82   6930,00  6931,08   7464,00
83   6930,00  6930,98   7360,00
84   6930,00  6931,20   7346,00
85   6930,00  6931,26   7464,00
86   6930,00  6930,94   7360,00
87   6930,00  6931,07   7338,00
88   6930,00  6931,46   7346,00
89   6930,00  6931,26   7338,00
90   6930,00  6931,19   7346,00
91   6930,00  6930,93   7318,00
92   6930,00  6931,39   7464,00
93   6930,00  6931,05   7282,00
94   6930,00  6931,23   7464,00
95   6930,00  6931,48   7346,00
96   6930,00  6931,39   7464,00
97   6930,00  6931,21   7346,00
98   6930,00  6931,29   7338,00
99   6930,00  6931,14   7338,00
100   6930,00  6931,02   7310,00
