epoch  bestFitness  averageFitness   worstFitness
1   7322,00  7764,49   8226,00
2   7270,00  7643,72   8060,00
3   7250,00  7564,41   7952,00
4   7220,00  7497,99   7932,00
5   7118,00  7439,17   7894,00
6   7118,00  7395,68   7784,00
7   7068,00  7363,10   7752,00
8   7068,00  7331,90   7782,00
9   7068,00  7285,57   7750,00
10   7060,00  7224,52   7712,00
11   7032,00  7148,12   7614,00
12   7024,00  7093,17   7560,00
13   7016,00  7074,85   7550,00
14   6992,00  7066,37   7536,00
15   6972,00  7049,88   7506,00
16   6972,00  7028,91   7492,00
17   6968,00  7020,88   7492,00
18   6958,00  7017,65   7484,00
19   6956,00  7007,98   7484,00
20   6940,00  6990,60   7484,00
21   6940,00  6976,77   7444,00
22   6938,00  6971,79   7430,00
23   6938,00  6971,36   7436,00
24   6938,00  6969,46   7456,00
25   6938,00  6963,73   7456,00
26   6938,00  6951,47   7456,00
27   6934,00  6945,28   7456,00
28   6934,00  6945,03   7456,00
29   6930,00  6944,49   7438,00
30   6930,00  6943,34   7386,00
31   6930,00  6943,27   7438,00
32   6930,00  6943,04   7438,00
33   6928,00  6940,39   7422,00
34   6928,00  6937,96   7438,00
35   6928,00  6936,06   7414,00
36   6928,00  6935,47   7378,00
37   6928,00  6935,84   7414,00
38   6926,00  6934,61   7418,00
39   6926,00  6934,04   7418,00
40   6926,00  6933,19   7418,00
41   6926,00  6933,30   7418,00
42   6926,00  6933,07   7418,00
43   6926,00  6932,44   7400,00
44   6926,00  6931,51   7404,00
45   6926,00  6931,78   7404,00
46   6926,00  6931,49   7404,00
47   6926,00  6931,33   7404,00
48   6926,00  6932,39   7404,00
49   6926,00  6931,59   7398,00
50   6926,00  6931,71   7404,00
51   6926,00  6931,59   7404,00
52   6926,00  6931,32   7380,00
53   6926,00  6931,60   7404,00
54   6926,00  6931,43   7380,00
55   6926,00  6931,14   7404,00
56   6926,00  6931,24   7404,00
57   6926,00  6931,84   7404,00
58   6926,00  6931,56   7404,00
59   6926,00  6931,83   7396,00
60   6926,00  6931,95   7404,00
61   6926,00  6931,83   7404,00
62   6926,00  6932,03   7404,00
63   6926,00  6931,18   7404,00
64   6926,00  6931,96   7404,00
65   6926,00  6932,30   7404,00
66   6926,00  6931,79   7404,00
67   6926,00  6932,16   7404,00
68   6926,00  6931,88   7404,00
69   6926,00  6931,38   7380,00
70   6926,00  6931,36   7404,00
71   6926,00  6931,65   7404,00
72   6926,00  6931,67   7380,00
73   6926,00  6932,06   7404,00
74   6926,00  6932,07   7404,00
75   6926,00  6931,80   7404,00
76   6926,00  6931,42   7404,00
77   6926,00  6931,45   7354,00
78   6926,00  6931,22   7354,00
79   6926,00  6931,77   7404,00
80   6926,00  6931,15   7380,00
81   6926,00  6931,46   7404,00
82   6926,00  6931,79   7354,00
83   6926,00  6931,95   7404,00
84   6926,00  6931,91   7404,00
85   6926,00  6931,86   7346,00
86   6926,00  6931,73   7404,00
87   6926,00  6931,57   7404,00
88   6926,00  6931,43   7404,00
89   6926,00  6931,72   7404,00
90   6926,00  6931,96   7404,00
91   6926,00  6931,71   7404,00
92   6926,00  6931,51   7404,00
93   6926,00  6932,10   7404,00
94   6926,00  6931,08   7386,00
95   6926,00  6931,98   7404,00
96   6926,00  6931,40   7404,00
97   6926,00  6931,15   7404,00
98   6926,00  6931,91   7404,00
99   6926,00  6931,09   7404,00
100   6926,00  6932,61   7404,00
