epoch  bestFitness  averageFitness   worstFitness
1   7312,00  7766,82   8246,00
2   7234,00  7646,13   8042,00
3   7174,00  7563,59   7956,00
4   7174,00  7494,81   7838,00
5   7174,00  7435,84   7772,00
6   7174,00  7379,27   7704,00
7   7174,00  7330,41   7660,00
8   7174,00  7286,52   7596,00
9   7174,00  7241,55   7642,00
10   7174,00  7209,84   7576,00
11   7174,00  7193,32   7530,00
12   7174,00  7190,61   7572,00
13   7174,00  7187,91   7570,00
14   7174,00  7188,26   7540,00
15   7174,00  7188,00   7528,00
16   7174,00  7187,74   7534,00
17   7174,00  7187,28   7540,00
18   7174,00  7186,27   7540,00
19   7174,00  7186,06   7540,00
20   7174,00  7187,06   7534,00
21   7174,00  7186,59   7540,00
22   7174,00  7186,32   7540,00
23   7174,00  7186,95   7516,00
24   7174,00  7187,31   7540,00
25   7174,00  7187,90   7528,00
26   7174,00  7188,50   7540,00
27   7174,00  7189,53   7540,00
28   7174,00  7188,75   7540,00
29   7174,00  7188,42   7528,00
30   7174,00  7187,95   7540,00
31   7174,00  7187,53   7534,00
32   7174,00  7189,52   7534,00
33   7174,00  7188,88   7540,00
34   7174,00  7189,36   7534,00
35   7174,00  7189,56   7540,00
36   7174,00  7191,16   7540,00
37   7174,00  7189,32   7540,00
38   7174,00  7190,61   7540,00
39   7174,00  7192,27   7540,00
40   7174,00  7191,97   7540,00
41   7174,00  7193,28   7534,00
42   7174,00  7194,36   7534,00
43   7174,00  7198,42   7540,00
44   7174,00  7202,08   7540,00
45   7174,00  7206,30   7540,00
46   7174,00  7207,95   7540,00
47   7174,00  7211,53   7540,00
48   7174,00  7219,41   7540,00
49   7174,00  7236,22   7540,00
50   7174,00  7248,58   7540,00
51   7174,00  7266,23   7540,00
52   7148,00  7234,63   7540,00
53   7148,00  7175,77   7512,00
54   7148,00  7173,88   7174,00
55   7148,00  7173,39   7174,00
56   7148,00  7171,17   7174,00
57   7148,00  7162,61   7174,00
58   7148,00  7149,47   7174,00
59   7148,00  7148,00   7148,00
60   7148,00  7148,00   7148,00
61   7148,00  7148,00   7148,00
62   7148,00  7148,00   7148,00
63   7148,00  7148,00   7148,00
64   7148,00  7148,00   7148,00
65   7148,00  7148,00   7148,00
66   7148,00  7148,00   7148,00
67   7148,00  7148,00   7148,00
68   7148,00  7148,00   7148,00
69   7148,00  7148,00   7148,00
70   7148,00  7148,00   7148,00
71   7148,00  7148,00   7148,00
72   7148,00  7148,00   7148,00
73   7148,00  7148,00   7148,00
74   7148,00  7148,00   7148,00
75   7148,00  7148,00   7148,00
76   7148,00  7148,00   7148,00
77   7148,00  7148,00   7148,00
78   7148,00  7148,00   7148,00
79   7148,00  7148,00   7148,00
80   7148,00  7148,00   7148,00
81   7148,00  7148,00   7148,00
82   7148,00  7148,00   7148,00
83   7148,00  7148,00   7148,00
84   7148,00  7148,00   7148,00
85   7148,00  7148,00   7148,00
86   7148,00  7148,00   7148,00
87   7148,00  7148,00   7148,00
88   7148,00  7148,00   7148,00
89   7148,00  7148,00   7148,00
90   7148,00  7148,00   7148,00
91   7148,00  7148,00   7148,00
92   7148,00  7148,00   7148,00
93   7148,00  7148,00   7148,00
94   7148,00  7148,00   7148,00
95   7148,00  7148,00   7148,00
96   7148,00  7148,00   7148,00
97   7148,00  7148,00   7148,00
98   7148,00  7148,00   7148,00
99   7148,00  7148,00   7148,00
100   7148,00  7148,00   7148,00
