epoch  bestFitness  averageFitness   worstFitness
1   1700,00  1888,51   2052,00
2   1700,00  1830,02   1944,00
3   1692,00  1790,16   1906,00
4   1672,00  1758,32   1920,00
5   1672,00  1732,78   1910,00
6   1672,00  1713,00   1856,00
7   1672,00  1700,14   1900,00
8   1672,00  1694,82   1900,00
9   1670,00  1686,62   1876,00
10   1668,00  1676,13   1846,00
11   1668,00  1672,43   1888,00
12   1668,00  1672,48   1888,00
13   1668,00  1672,24   1840,00
14   1662,00  1671,65   1874,00
15   1662,00  1670,11   1842,00
16   1662,00  1668,70   1884,00
17   1662,00  1668,29   1836,00
18   1662,00  1667,62   1866,00
19   1662,00  1665,53   1836,00
20   1662,00  1662,72   1884,00
21   1662,00  1662,45   1866,00
22   1662,00  1662,46   1836,00
23   1662,00  1662,35   1866,00
24   1662,00  1662,57   1866,00
25   1662,00  1662,43   1836,00
26   1662,00  1662,42   1834,00
27   1662,00  1662,42   1866,00
28   1662,00  1662,48   1866,00
29   1662,00  1662,52   1866,00
30   1662,00  1662,36   1834,00
31   1662,00  1662,58   1890,00
32   1662,00  1662,59   1836,00
33   1662,00  1662,44   1836,00
34   1662,00  1662,49   1866,00
35   1662,00  1662,57   1836,00
36   1662,00  1662,58   1866,00
37   1662,00  1662,49   1866,00
38   1662,00  1662,52   1866,00
39   1662,00  1662,47   1866,00
40   1662,00  1662,51   1866,00
41   1662,00  1662,41   1866,00
42   1662,00  1662,33   1890,00
43   1662,00  1662,42   1836,00
44   1662,00  1662,35   1836,00
45   1662,00  1662,44   1836,00
46   1662,00  1662,50   1866,00
47   1662,00  1662,53   1866,00
48   1662,00  1662,44   1866,00
49   1662,00  1662,59   1866,00
50   1662,00  1662,44   1866,00
51   1662,00  1662,43   1834,00
52   1662,00  1662,48   1866,00
53   1662,00  1662,42   1866,00
54   1662,00  1662,39   1866,00
55   1662,00  1662,44   1866,00
56   1662,00  1662,43   1836,00
57   1662,00  1662,53   1866,00
58   1662,00  1662,48   1836,00
59   1662,00  1662,44   1866,00
60   1662,00  1662,59   1866,00
61   1662,00  1662,53   1866,00
62   1662,00  1662,70   1866,00
63   1662,00  1662,50   1866,00
64   1662,00  1662,47   1866,00
65   1662,00  1662,53   1834,00
66   1662,00  1662,60   1836,00
67   1662,00  1662,62   1866,00
68   1662,00  1662,63   1866,00
69   1662,00  1662,42   1866,00
70   1662,00  1662,55   1866,00
71   1662,00  1662,43   1866,00
72   1662,00  1662,57   1866,00
73   1662,00  1662,52   1866,00
74   1662,00  1662,49   1836,00
75   1662,00  1662,49   1866,00
76   1662,00  1662,35   1866,00
77   1662,00  1662,45   1866,00
78   1662,00  1662,58   1866,00
79   1662,00  1662,49   1866,00
80   1662,00  1662,53   1866,00
81   1662,00  1662,52   1890,00
82   1662,00  1662,48   1866,00
83   1662,00  1662,49   1890,00
84   1662,00  1662,51   1836,00
85   1662,00  1662,45   1866,00
86   1662,00  1662,42   1836,00
87   1662,00  1662,56   1866,00
88   1662,00  1662,49   1836,00
89   1662,00  1662,42   1836,00
90   1662,00  1662,38   1866,00
91   1662,00  1662,45   1866,00
92   1662,00  1662,43   1866,00
93   1662,00  1662,54   1866,00
94   1662,00  1662,45   1834,00
95   1662,00  1662,48   1866,00
96   1662,00  1662,52   1866,00
97   1662,00  1662,50   1866,00
98   1662,00  1662,57   1866,00
99   1662,00  1662,38   1836,00
100   1662,00  1662,51   1866,00
