epoch  bestFitness  averageFitness   worstFitness
1   7514,00  7759,94   8140,00
2   7406,00  7654,78   7900,00
3   7404,00  7568,26   7768,00
4   7364,00  7484,10   7686,00
5   7364,00  7424,74   7636,00
6   7364,00  7400,76   7520,00
7   7364,00  7384,22   7520,00
8   7364,00  7364,40   7404,00
9   7364,00  7364,10   7374,00
10   7364,00  7368,96   7612,00
11   7364,00  7366,72   7556,00
12   7364,00  7364,30   7394,00
13   7364,00  7364,42   7386,00
14   7364,00  7364,24   7388,00
15   7364,00  7364,00   7364,00
16   7364,00  7365,38   7502,00
17   7364,00  7364,00   7364,00
18   7364,00  7364,00   7364,00
19   7364,00  7364,00   7364,00
20   7364,00  7364,00   7364,00
21   7364,00  7368,38   7620,00
22   7364,00  7364,00   7364,00
23   7364,00  7365,68   7476,00
24   7364,00  7366,18   7582,00
25   7364,00  7365,58   7522,00
26   7364,00  7364,00   7364,00
27   7364,00  7364,00   7364,00
28   7356,00  7365,44   7516,00
29   7356,00  7364,56   7468,00
30   7356,00  7361,92   7364,00
31   7356,00  7357,36   7364,00
32   7356,00  7356,04   7360,00
33   7356,00  7357,94   7448,00
34   7356,00  7356,00   7356,00
35   7356,00  7356,68   7424,00
36   7356,00  7356,00   7356,00
37   7356,00  7356,46   7402,00
38   7356,00  7356,30   7386,00
39   7356,00  7356,18   7374,00
40   7356,00  7357,78   7532,00
41   7356,00  7357,52   7508,00
42   7356,00  7357,86   7468,00
43   7356,00  7356,00   7356,00
44   7356,00  7357,16   7472,00
45   7296,00  7356,24   7440,00
46   7296,00  7353,32   7388,00
47   7264,00  7342,48   7356,00
48   7264,00  7311,52   7356,00
49   7264,00  7296,98   7604,00
50   7264,00  7281,34   7622,00
51   7264,00  7264,96   7296,00
52   7264,00  7264,00   7264,00
53   7264,00  7264,16   7280,00
54   7264,00  7264,00   7264,00
55   7264,00  7264,80   7344,00
56   7264,00  7265,16   7380,00
57   7264,00  7264,00   7264,00
58   7264,00  7264,00   7264,00
59   7264,00  7264,00   7264,00
60   7264,00  7264,08   7272,00
61   7264,00  7264,00   7264,00
62   7264,00  7265,72   7384,00
63   7264,00  7264,14   7278,00
64   7264,00  7264,48   7312,00
65   7264,00  7264,88   7352,00
66   7264,00  7264,00   7264,00
67   7264,00  7264,00   7264,00
68   7264,00  7265,12   7376,00
69   7264,00  7268,44   7496,00
70   7264,00  7264,00   7264,00
71   7264,00  7265,16   7380,00
72   7264,00  7264,32   7296,00
73   7264,00  7264,00   7264,00
74   7264,00  7266,84   7548,00
75   7264,00  7264,00   7264,00
76   7264,00  7264,00   7264,00
77   7264,00  7264,88   7352,00
78   7264,00  7268,58   7460,00
79   7264,00  7264,52   7316,00
80   7264,00  7264,88   7352,00
81   7264,00  7264,00   7264,00
82   7264,00  7264,00   7264,00
83   7264,00  7266,58   7482,00
84   7264,00  7264,00   7264,00
85   7264,00  7266,50   7514,00
86   7264,00  7265,48   7412,00
87   7264,00  7264,56   7320,00
88   7264,00  7264,70   7334,00
89   7264,00  7264,00   7264,00
90   7264,00  7266,92   7420,00
91   7264,00  7264,08   7272,00
92   7264,00  7264,44   7308,00
93   7264,00  7264,50   7314,00
94   7264,00  7264,00   7264,00
95   7264,00  7264,00   7264,00
96   7264,00  7267,64   7496,00
97   7264,00  7265,08   7372,00
98   7264,00  7265,48   7412,00
99   7264,00  7264,00   7264,00
100   7264,00  7264,00   7264,00
