epoch  bestFitness  averageFitness   worstFitness
1   7268,00  7765,67   8254,00
2   7268,00  7644,86   8050,00
3   7228,00  7561,50   7936,00
4   7202,00  7496,24   7912,00
5   7164,00  7440,82   7808,00
6   7164,00  7400,73   7822,00
7   7164,00  7370,68   7754,00
8   7164,00  7347,25   7696,00
9   7164,00  7323,56   7758,00
10   7122,00  7295,78   7656,00
11   7100,00  7252,96   7620,00
12   7096,00  7201,67   7634,00
13   7090,00  7170,96   7632,00
14   7090,00  7160,88   7596,00
15   7090,00  7150,45   7630,00
16   7090,00  7133,24   7604,00
17   7090,00  7123,10   7636,00
18   7090,00  7120,45   7636,00
19   7090,00  7115,67   7488,00
20   7090,00  7111,89   7524,00
21   7090,00  7111,30   7616,00
22   7048,00  7109,21   7616,00
23   7048,00  7099,10   7534,00
24   7048,00  7093,28   7534,00
25   7048,00  7093,02   7544,00
26   7048,00  7093,06   7508,00
27   7048,00  7093,10   7584,00
28   7048,00  7091,85   7508,00
29   7040,00  7089,08   7576,00
30   7040,00  7084,39   7480,00
31   7040,00  7080,57   7516,00
32   7040,00  7081,18   7520,00
33   7040,00  7080,68   7542,00
34   7040,00  7080,42   7506,00
35   7040,00  7079,07   7534,00
36   7040,00  7077,73   7538,00
37   7040,00  7077,31   7506,00
38   7040,00  7077,43   7516,00
39   7040,00  7077,59   7520,00
40   7040,00  7077,19   7532,00
41   7040,00  7075,74   7578,00
42   7040,00  7071,01   7526,00
43   7040,00  7064,42   7528,00
44   7032,00  7065,60   7428,00
45   7020,00  7053,10   7532,00
46   7020,00  7041,21   7450,00
47   7020,00  7040,89   7450,00
48   7012,00  7039,52   7506,00
49   7012,00  7035,63   7566,00
50   6998,00  7028,01   7416,00
51   6998,00  7019,56   7384,00
52   6992,00  7014,38   7526,00
53   6990,00  7011,88   7404,00
54   6988,00  7008,92   7422,00
55   6970,00  7000,70   7388,00
56   6956,00  6993,24   7388,00
57   6956,00  6990,77   7472,00
58   6956,00  6990,18   7460,00
59   6952,00  6988,05   7460,00
60   6950,00  6981,86   7354,00
61   6950,00  6968,47   7364,00
62   6950,00  6957,92   7372,00
63   6950,00  6956,42   7418,00
64   6946,00  6954,62   7340,00
65   6944,00  6952,58   7304,00
66   6944,00  6951,60   7456,00
67   6944,00  6950,74   7378,00
68   6940,00  6948,69   7332,00
69   6940,00  6945,44   7372,00
70   6940,00  6945,12   7372,00
71   6940,00  6944,73   7320,00
72   6938,00  6944,08   7332,00
73   6936,00  6942,12   7372,00
74   6936,00  6941,11   7454,00
75   6936,00  6940,80   7454,00
76   6934,00  6939,81   7346,00
77   6934,00  6938,99   7326,00
78   6934,00  6937,72   7326,00
79   6934,00  6937,15   7320,00
80   6934,00  6936,77   7288,00
81   6934,00  6936,21   7418,00
82   6934,00  6934,99   7304,00
83   6934,00  6935,34   7318,00
84   6934,00  6935,32   7366,00
85   6934,00  6935,20   7366,00
86   6934,00  6935,32   7422,00
87   6934,00  6935,36   7422,00
88   6934,00  6934,96   7366,00
89   6934,00  6934,81   7366,00
90   6934,00  6934,99   7422,00
91   6934,00  6935,00   7318,00
92   6934,00  6935,28   7422,00
93   6934,00  6935,30   7366,00
94   6934,00  6935,26   7366,00
95   6934,00  6935,02   7366,00
96   6934,00  6935,33   7422,00
97   6934,00  6934,87   7422,00
98   6934,00  6934,90   7318,00
99   6934,00  6935,16   7422,00
100   6934,00  6935,38   7422,00
