epoch  bestFitness  averageFitness   worstFitness
153   6942,00  6943,08   7454,00
154   6942,00  6942,95   7376,00
155   6942,00  6943,13   7314,00
156   6942,00  6943,25   7314,00
157   6942,00  6943,06   7306,00
158   6942,00  6943,18   7454,00
159   6942,00  6943,39   7376,00
160   6942,00  6942,96   7362,00
161   6942,00  6943,26   7454,00
162   6942,00  6943,26   7454,00
163   6942,00  6943,22   7376,00
164   6942,00  6943,24   7454,00
165   6942,00  6942,94   7454,00
166   6942,00  6943,09   7302,00
167   6942,00  6943,01   7454,00
168   6942,00  6943,18   7454,00
169   6942,00  6943,17   7306,00
170   6942,00  6943,15   7454,00
171   6942,00  6943,18   7314,00
172   6942,00  6943,31   7454,00
173   6942,00  6943,08   7454,00
174   6942,00  6943,12   7306,00
175   6942,00  6943,22   7376,00
176   6942,00  6943,15   7454,00
177   6942,00  6943,16   7454,00
178   6942,00  6943,08   7362,00
179   6942,00  6943,03   7376,00
180   6942,00  6943,31   7362,00
181   6942,00  6943,07   7362,00
182   6942,00  6943,44   7454,00
183   6942,00  6943,18   7318,00
184   6942,00  6942,74   7376,00
185   6942,00  6943,12   7376,00
186   6942,00  6943,25   7376,00
187   6942,00  6943,20   7362,00
188   6942,00  6943,20   7376,00
189   6942,00  6943,15   7454,00
190   6942,00  6942,98   7376,00
191   6942,00  6942,95   7454,00
192   6942,00  6942,69   7314,00
193   6942,00  6943,26   7454,00
194   6942,00  6943,13   7314,00
195   6942,00  6943,21   7454,00
196   6942,00  6943,08   7282,00
197   6942,00  6943,14   7318,00
198   6942,00  6943,21   7362,00
199   6942,00  6943,15   7454,00
200   6942,00  6942,94   7454,00
201   6942,00  6942,96   7376,00
202   6942,00  6943,13   7454,00
203   6942,00  6943,05   7318,00
204   6942,00  6942,84   7376,00
205   6942,00  6942,88   7362,00
206   6942,00  6943,38   7454,00
207   6942,00  6943,05   7454,00
208   6942,00  6942,89   7362,00
209   6942,00  6943,09   7362,00
210   6942,00  6943,21   7318,00
211   6942,00  6943,07   7454,00
212   6942,00  6943,24   7454,00
213   6942,00  6943,24   7306,00
214   6942,00  6943,08   7454,00
215   6942,00  6942,95   7454,00
216   6942,00  6943,23   7314,00
217   6942,00  6943,03   7362,00
218   6942,00  6943,32   7362,00
219   6942,00  6943,15   7376,00
220   6942,00  6942,95   7454,00
221   6942,00  6942,93   7300,00
222   6942,00  6942,84   7376,00
223   6942,00  6943,15   7318,00
224   6942,00  6943,05   7362,00
225   6942,00  6943,01   7302,00
226   6942,00  6943,08   7454,00
227   6942,00  6943,01   7306,00
228   6942,00  6943,02   7454,00
229   6942,00  6943,13   7454,00
230   6942,00  6943,14   7362,00
231   6942,00  6943,15   7376,00
232   6942,00  6943,27   7314,00
233   6942,00  6943,19   7376,00
234   6942,00  6943,25   7454,00
235   6942,00  6943,09   7306,00
236   6942,00  6943,24   7302,00
237   6942,00  6943,18   7454,00
238   6942,00  6943,12   7362,00
239   6942,00  6943,45   7376,00
240   6942,00  6942,94   7362,00
241   6942,00  6943,01   7376,00
242   6942,00  6943,09   7362,00
243   6942,00  6943,18   7376,00
244   6942,00  6942,92   7454,00
245   6942,00  6943,08   7376,00
246   6942,00  6943,29   7376,00
247   6942,00  6943,21   7318,00
248   6942,00  6943,07   7362,00
249   6942,00  6943,04   7300,00
250   6942,00  6943,19   7306,00
251   6942,00  6942,99   7306,00
252   6942,00  6943,53   7362,00
253   6942,00  6942,80   7454,00
254   6942,00  6943,22   7376,00
255   6942,00  6942,95   7362,00
256   6942,00  6943,06   7362,00
257   6942,00  6943,06   7376,00
258   6942,00  6943,13   7376,00
259   6942,00  6943,31   7454,00
260   6942,00  6943,08   7454,00
261   6942,00  6943,07   7454,00
262   6942,00  6943,45   7454,00
263   6942,00  6943,26   7376,00
264   6942,00  6943,28   7454,00
265   6942,00  6943,08   7318,00
266   6942,00  6943,08   7302,00
267   6942,00  6942,97   7362,00
268   6942,00  6943,20   7454,00
269   6942,00  6942,92   7454,00
270   6942,00  6942,79   7318,00
271   6942,00  6943,11   7454,00
272   6942,00  6943,13   7454,00
273   6942,00  6942,98   7306,00
274   6942,00  6942,85   7376,00
275   6942,00  6943,35   7454,00
276   6942,00  6943,11   7376,00
277   6942,00  6943,02   7302,00
278   6942,00  6943,37   7454,00
279   6942,00  6943,22   7376,00
280   6942,00  6943,13   7454,00
281   6942,00  6942,96   7286,00
282   6942,00  6943,01   7306,00
283   6942,00  6943,14   7362,00
284   6942,00  6943,07   7300,00
285   6942,00  6943,12   7454,00
286   6942,00  6943,01   7454,00
287   6942,00  6942,84   7294,00
288   6942,00  6943,03   7362,00
289   6942,00  6943,06   7314,00
290   6942,00  6943,04   7454,00
291   6942,00  6943,04   7362,00
292   6942,00  6943,27   7454,00
293   6942,00  6943,18   7362,00
294   6942,00  6943,05   7376,00
295   6942,00  6943,27   7362,00
296   6942,00  6943,27   7318,00
297   6942,00  6942,94   7314,00
298   6942,00  6943,11   7306,00
299   6942,00  6942,96   7318,00
300   6942,00  6943,28   7314,00
301   6942,00  6943,05   7362,00
302   6942,00  6943,07   7294,00
303   6942,00  6943,13   7454,00
304   6942,00  6943,11   7454,00
305   6942,00  6943,15   7454,00
306   6942,00  6943,06   7362,00
307   6942,00  6943,12   7314,00
308   6942,00  6943,30   7454,00
309   6942,00  6943,08   7376,00
310   6942,00  6943,37   7362,00
311   6942,00  6943,13   7362,00
312   6942,00  6943,07   7318,00
313   6942,00  6943,43   7454,00
314   6942,00  6942,95   7362,00
315   6942,00  6943,00   7278,00
316   6942,00  6943,07   7454,00
317   6942,00  6943,20   7376,00
318   6942,00  6943,18   7302,00
319   6942,00  6942,90   7314,00
320   6942,00  6943,41   7376,00
321   6942,00  6943,03   7300,00
322   6942,00  6943,06   7362,00
323   6942,00  6943,10   7362,00
324   6942,00  6943,26   7454,00
325   6942,00  6943,22   7318,00
326   6942,00  6943,05   7362,00
327   6942,00  6943,24   7454,00
328   6942,00  6943,23   7454,00
329   6942,00  6943,10   7376,00
330   6942,00  6942,95   7314,00
331   6942,00  6942,85   7454,00
332   6942,00  6943,30   7454,00
333   6942,00  6943,37   7376,00
334   6942,00  6943,09   7362,00
335   6942,00  6943,33   7454,00
336   6942,00  6943,29   7454,00
337   6942,00  6943,02   7454,00
338   6942,00  6943,28   7454,00
339   6942,00  6943,16   7376,00
340   6942,00  6942,94   7362,00
341   6942,00  6942,93   7376,00
342   6942,00  6943,31   7376,00
343   6942,00  6943,11   7318,00
344   6942,00  6943,11   7454,00
345   6942,00  6943,44   7454,00
346   6942,00  6943,23   7454,00
347   6942,00  6942,91   7306,00
348   6942,00  6943,16   7318,00
349   6942,00  6943,26   7454,00
350   6942,00  6942,93   7376,00
351   6942,00  6943,02   7454,00
352   6942,00  6943,26   7454,00
353   6942,00  6943,36   7454,00
354   6942,00  6943,15   7454,00
355   6942,00  6943,37   7376,00
356   6942,00  6943,27   7362,00
357   6942,00  6943,08   7454,00
358   6942,00  6942,77   7306,00
359   6942,00  6942,96   7376,00
360   6942,00  6943,14   7376,00
361   6942,00  6943,16   7274,00
362   6942,00  6942,86   7454,00
363   6942,00  6943,14   7454,00
364   6942,00  6943,14   7300,00
365   6942,00  6943,19   7376,00
366   6942,00  6943,23   7376,00
367   6942,00  6943,43   7454,00
368   6942,00  6943,35   7376,00
369   6942,00  6943,19   7362,00
370   6942,00  6942,84   7362,00
371   6942,00  6943,10   7454,00
372   6942,00  6943,25   7376,00
373   6942,00  6942,99   7302,00
374   6942,00  6943,05   7282,00
375   6942,00  6943,03   7454,00
376   6942,00  6943,09   7314,00
377   6942,00  6943,13   7376,00
378   6942,00  6943,00   7376,00
379   6942,00  6942,83   7318,00
380   6942,00  6942,84   7318,00
381   6942,00  6942,77   7362,00
382   6942,00  6943,01   7362,00
383   6942,00  6942,99   7362,00
384   6942,00  6943,07   7454,00
385   6942,00  6942,99   7306,00
386   6942,00  6943,41   7376,00
387   6942,00  6943,00   7376,00
388   6942,00  6943,30   7454,00
389   6942,00  6943,13   7454,00
390   6942,00  6943,03   7454,00
391   6942,00  6943,05   7454,00
392   6942,00  6942,93   7362,00
393   6942,00  6942,79   7318,00
394   6942,00  6943,44   7454,00
395   6942,00  6942,99   7318,00
396   6942,00  6943,09   7362,00
397   6942,00  6942,95   7454,00
398   6942,00  6942,96   7454,00
399   6942,00  6942,90   7376,00
400   6942,00  6942,96   7306,00
401   6942,00  6943,31   7362,00
402   6942,00  6943,11   7318,00
403   6942,00  6943,10   7454,00
404   6942,00  6943,04   7362,00
405   6942,00  6942,97   7362,00
406   6942,00  6943,23   7454,00
407   6942,00  6943,13   7282,00
408   6942,00  6943,17   7376,00
409   6942,00  6943,04   7454,00
410   6942,00  6943,37   7454,00
411   6942,00  6943,06   7314,00
412   6942,00  6943,05   7454,00
413   6942,00  6943,42   7454,00
414   6942,00  6943,14   7306,00
415   6942,00  6942,98   7314,00
416   6942,00  6943,18   7314,00
417   6942,00  6943,12   7454,00
418   6942,00  6943,13   7376,00
419   6942,00  6943,40   7454,00
420   6942,00  6943,05   7376,00
421   6942,00  6943,01   7376,00
422   6942,00  6943,10   7362,00
423   6942,00  6942,99   7318,00
424   6942,00  6942,96   7454,00
425   6942,00  6942,78   7318,00
426   6942,00  6943,15   7454,00
427   6942,00  6943,13   7318,00
428   6942,00  6943,35   7362,00
429   6942,00  6943,13   7376,00
430   6942,00  6942,95   7454,00
431   6942,00  6943,19   7362,00
432   6942,00  6943,40   7454,00
433   6942,00  6943,12   7454,00
434   6942,00  6943,12   7454,00
435   6942,00  6943,06   7454,00
436   6942,00  6942,97   7294,00
437   6942,00  6943,20   7318,00
438   6942,00  6943,11   7318,00
439   6942,00  6943,07   7454,00
440   6942,00  6942,98   7362,00
441   6942,00  6943,01   7362,00
442   6942,00  6943,04   7362,00
443   6942,00  6942,96   7302,00
444   6942,00  6942,88   7454,00
445   6942,00  6943,15   7300,00
446   6942,00  6942,97   7306,00
447   6942,00  6942,91   7454,00
448   6942,00  6943,31   7454,00
449   6942,00  6942,83   7454,00
450   6942,00  6943,09   7362,00
451   6942,00  6942,89   7362,00
452   6942,00  6943,46   7376,00
453   6942,00  6943,29   7376,00
454   6942,00  6943,05   7318,00
455   6942,00  6943,08   7362,00
456   6942,00  6943,42   7376,00
457   6942,00  6943,14   7362,00
458   6942,00  6942,99   7376,00
459   6942,00  6943,08   7362,00
460   6942,00  6943,05   7454,00
461   6942,00  6943,13   7362,00
462   6942,00  6943,35   7454,00
463   6942,00  6943,33   7376,00
464   6942,00  6943,02   7286,00
465   6942,00  6943,19   7376,00
466   6942,00  6943,05   7454,00
467   6942,00  6943,29   7454,00
468   6942,00  6943,15   7454,00
469   6942,00  6943,01   7318,00
470   6942,00  6943,03   7454,00
471   6942,00  6943,16   7314,00
472   6942,00  6943,19   7454,00
473   6942,00  6943,30   7454,00
474   6942,00  6943,06   7362,00
475   6942,00  6943,26   7376,00
476   6942,00  6943,18   7318,00
477   6942,00  6943,83   7376,00
478   6942,00  6942,95   7302,00
479   6942,00  6943,32   7454,00
480   6942,00  6943,17   7306,00
481   6942,00  6943,49   7454,00
482   6942,00  6943,33   7454,00
483   6942,00  6943,11   7362,00
484   6942,00  6943,03   7286,00
485   6942,00  6942,85   7362,00
486   6942,00  6943,13   7454,00
487   6942,00  6943,13   7376,00
488   6942,00  6943,19   7376,00
489   6942,00  6943,17   7318,00
490   6942,00  6943,05   7376,00
491   6942,00  6943,17   7454,00
492   6942,00  6943,17   7454,00
493   6942,00  6943,17   7362,00
494   6942,00  6943,00   7294,00
495   6942,00  6943,27   7454,00
496   6942,00  6943,20   7454,00
497   6942,00  6943,30   7454,00
498   6942,00  6943,19   7454,00
499   6942,00  6943,03   7454,00
500   6942,00  6943,08   7314,00
501   6942,00  6943,18   7454,00
502   6942,00  6943,51   7376,00
503   6942,00  6943,09   7376,00
504   6942,00  6943,30   7306,00
505   6942,00  6943,38   7454,00
506   6942,00  6943,37   7454,00
507   6942,00  6943,16   7454,00
508   6942,00  6943,26   7454,00
509   6942,00  6942,95   7362,00
510   6942,00  6943,25   7362,00
511   6942,00  6943,02   7376,00
512   6942,00  6943,54   7454,00
513   6942,00  6943,13   7454,00
514   6942,00  6943,18   7376,00
515   6942,00  6942,99   7362,00
516   6942,00  6943,06   7362,00
517   6942,00  6943,25   7454,00
518   6942,00  6943,33   7454,00
519   6942,00  6943,18   7454,00
520   6942,00  6943,25   7318,00
521   6942,00  6943,28   7454,00
522   6942,00  6943,09   7302,00
523   6942,00  6943,22   7314,00
524   6942,00  6943,29   7362,00
525   6942,00  6943,09   7454,00
526   6942,00  6943,04   7376,00
527   6942,00  6942,99   7376,00
528   6942,00  6943,13   7306,00
529   6942,00  6943,09   7306,00
530   6942,00  6943,06   7306,00
531   6942,00  6942,92   7318,00
532   6942,00  6942,72   7302,00
533   6942,00  6943,10   7454,00
534   6942,00  6943,10   7454,00
535   6942,00  6943,21   7300,00
536   6942,00  6943,37   7454,00
537   6942,00  6943,20   7306,00
538   6942,00  6942,97   7294,00
539   6942,00  6943,16   7306,00
540   6942,00  6942,86   7306,00
541   6942,00  6943,06   7454,00
542   6942,00  6942,98   7314,00
543   6942,00  6942,97   7306,00
544   6942,00  6942,96   7318,00
545   6942,00  6943,16   7362,00
546   6942,00  6943,09   7376,00
547   6942,00  6943,18   7454,00
548   6942,00  6943,08   7454,00
549   6942,00  6943,43   7454,00
550   6942,00  6943,54   7454,00
551   6942,00  6943,26   7362,00
552   6942,00  6943,06   7318,00
553   6942,00  6943,18   7376,00
554   6942,00  6942,84   7318,00
555   6942,00  6943,25   7454,00
556   6942,00  6942,94   7314,00
557   6942,00  6943,13   7376,00
558   6942,00  6943,55   7376,00
559   6942,00  6942,99   7454,00
560   6942,00  6943,18   7454,00
561   6942,00  6943,16   7362,00
562   6942,00  6943,18   7362,00
563   6942,00  6943,18   7454,00
564   6942,00  6943,13   7454,00
565   6942,00  6943,34   7454,00
566   6942,00  6943,11   7454,00
567   6942,00  6943,19   7454,00
568   6942,00  6942,79   7294,00
569   6942,00  6943,24   7454,00
570   6942,00  6942,95   7306,00
571   6942,00  6943,34   7362,00
572   6942,00  6942,89   7318,00
573   6942,00  6943,19   7454,00
574   6942,00  6943,30   7454,00
575   6942,00  6942,97   7318,00
576   6942,00  6943,24   7454,00
577   6942,00  6943,06   7376,00
578   6942,00  6943,37   7454,00
579   6942,00  6942,94   7454,00
580   6942,00  6943,07   7454,00
581   6942,00  6943,43   7454,00
582   6942,00  6943,22   7454,00
583   6942,00  6943,01   7302,00
584   6942,00  6943,36   7302,00
585   6942,00  6942,87   7454,00
586   6942,00  6943,23   7306,00
587   6942,00  6943,01   7362,00
588   6942,00  6943,23   7376,00
589   6942,00  6943,09   7376,00
590   6942,00  6943,22   7454,00
591   6942,00  6943,02   7454,00
592   6942,00  6943,08   7318,00
593   6942,00  6943,32   7454,00
594   6942,00  6943,33   7454,00
595   6942,00  6943,17   7454,00
596   6942,00  6943,03   7306,00
597   6942,00  6943,23   7376,00
598   6942,00  6943,21   7362,00
599   6942,00  6943,20   7454,00
600   6942,00  6943,01   7454,00
601   6942,00  6943,08   7454,00
602   6942,00  6943,25   7314,00
603   6942,00  6943,02   7376,00
604   6942,00  6943,12   7376,00
605   6942,00  6942,99   7314,00
606   6942,00  6943,04   7302,00
607   6942,00  6943,07   7362,00
608   6942,00  6942,93   7362,00
609   6942,00  6943,10   7376,00
610   6942,00  6943,24   7376,00
611   6942,00  6943,19   7306,00
612   6942,00  6943,16   7454,00
613   6942,00  6942,85   7454,00
614   6942,00  6943,20   7318,00
615   6942,00  6943,25   7454,00
616   6942,00  6943,15   7314,00
617   6942,00  6943,16   7376,00
618   6942,00  6943,28   7300,00
619   6942,00  6942,95   7306,00
620   6942,00  6943,28   7454,00
621   6942,00  6943,22   7314,00
622   6942,00  6942,97   7306,00
623   6942,00  6943,01   7318,00
624   6942,00  6942,78   7376,00
625   6942,00  6943,21   7454,00
626   6942,00  6943,16   7376,00
627   6942,00  6942,90   7376,00
628   6942,00  6943,23   7318,00
629   6942,00  6943,19   7454,00
630   6942,00  6943,10   7318,00
631   6942,00  6943,09   7302,00
632   6942,00  6943,27   7362,00
633   6942,00  6943,32   7376,00
634   6942,00  6943,16   7314,00
635   6942,00  6942,90   7376,00
636   6942,00  6942,96   7362,00
637   6942,00  6943,63   7454,00
638   6942,00  6943,24   7454,00
639   6942,00  6943,11   7376,00
640   6942,00  6942,92   7454,00
641   6942,00  6943,13   7362,00
642   6942,00  6943,30   7454,00
643   6942,00  6943,16   7454,00
644   6942,00  6943,18   7362,00
645   6942,00  6943,55   7454,00
646   6942,00  6943,29   7376,00
647   6942,00  6942,81   7376,00
648   6942,00  6943,40   7376,00
649   6942,00  6943,31   7454,00
650   6942,00  6943,16   7306,00
651   6942,00  6942,77   7376,00
652   6942,00  6943,05   7318,00
653   6942,00  6942,96   7454,00
654   6942,00  6943,10   7306,00
655   6942,00  6943,17   7454,00
656   6942,00  6943,41   7362,00
657   6942,00  6943,11   7454,00
658   6942,00  6942,90   7376,00
659   6942,00  6943,44   7454,00
660   6942,00  6942,79   7318,00
661   6942,00  6943,18   7454,00
662   6942,00  6943,16   7314,00
663   6942,00  6943,06   7454,00
664   6942,00  6942,91   7362,00
665   6942,00  6943,18   7454,00
666   6942,00  6943,42   7454,00
667   6942,00  6943,10   7318,00
668   6942,00  6943,28   7454,00
669   6942,00  6942,86   7454,00
670   6942,00  6943,04   7302,00
671   6942,00  6943,04   7376,00
672   6942,00  6943,08   7318,00
673   6942,00  6943,18   7362,00
674   6942,00  6943,37   7376,00
675   6942,00  6943,08   7454,00
676   6942,00  6943,31   7454,00
677   6942,00  6942,94   7362,00
678   6942,00  6943,34   7362,00
679   6942,00  6943,19   7362,00
680   6942,00  6943,15   7376,00
681   6942,00  6942,97   7362,00
682   6942,00  6943,22   7454,00
683   6942,00  6943,03   7454,00
684   6942,00  6943,10   7314,00
685   6942,00  6943,22   7376,00
686   6942,00  6943,01   7306,00
687   6942,00  6943,19   7294,00
688   6942,00  6943,11   7362,00
689   6942,00  6943,29   7454,00
690   6942,00  6943,13   7454,00
691   6942,00  6943,24   7454,00
692   6942,00  6943,16   7454,00
693   6942,00  6943,27   7376,00
694   6942,00  6943,25   7454,00
695   6942,00  6943,23   7454,00
696   6942,00  6943,02   7454,00
697   6942,00  6943,29   7314,00
698   6942,00  6943,10   7454,00
699   6942,00  6942,91   7314,00
700   6942,00  6942,99   7362,00
701   6942,00  6943,10   7454,00
702   6942,00  6943,28   7454,00
703   6942,00  6943,25   7362,00
704   6942,00  6943,21   7376,00
705   6942,00  6942,81   7318,00
706   6942,00  6943,08   7306,00
707   6942,00  6943,18   7454,00
708   6942,00  6943,30   7318,00
709   6942,00  6943,01   7362,00
710   6942,00  6943,06   7454,00
711   6942,00  6943,00   7454,00
712   6942,00  6943,11   7454,00
713   6942,00  6943,17   7318,00
714   6942,00  6943,19   7454,00
715   6942,00  6942,89   7318,00
716   6942,00  6943,08   7454,00
717   6942,00  6943,17   7376,00
718   6942,00  6942,89   7454,00
719   6942,00  6942,97   7300,00
720   6942,00  6943,19   7454,00
721   6942,00  6943,24   7376,00
722   6942,00  6943,32   7376,00
723   6942,00  6943,22   7454,00
724   6942,00  6943,24   7300,00
725   6942,00  6943,07   7314,00
726   6942,00  6943,13   7454,00
727   6942,00  6943,13   7302,00
728   6942,00  6942,99   7300,00
729   6942,00  6943,33   7318,00
730   6942,00  6942,90   7376,00
731   6942,00  6943,12   7376,00
732   6942,00  6943,06   7282,00
733   6942,00  6942,95   7362,00
734   6942,00  6943,29   7318,00
735   6942,00  6943,33   7454,00
736   6942,00  6943,06   7362,00
737   6942,00  6943,12   7306,00
738   6942,00  6943,47   7362,00
739   6942,00  6943,00   7454,00
740   6942,00  6942,90   7362,00
741   6942,00  6943,05   7318,00
742   6942,00  6943,06   7362,00
743   6942,00  6943,06   7318,00
744   6942,00  6943,14   7362,00
745   6942,00  6943,38   7454,00
746   6942,00  6942,99   7454,00
747   6942,00  6943,25   7454,00
748   6942,00  6943,17   7302,00
749   6942,00  6943,15   7454,00
750   6942,00  6942,95   7314,00
751   6942,00  6942,89   7306,00
752   6942,00  6943,13   7454,00
753   6942,00  6943,10   7376,00
754   6942,00  6943,38   7376,00
755   6942,00  6943,30   7376,00
756   6942,00  6942,75   7454,00
757   6942,00  6943,04   7314,00
758   6942,00  6943,22   7318,00
759   6942,00  6943,11   7376,00
760   6942,00  6943,27   7318,00
761   6942,00  6943,04   7376,00
762   6942,00  6943,38   7362,00
763   6942,00  6943,04   7454,00
764   6942,00  6943,14   7376,00
765   6942,00  6943,19   7314,00
766   6942,00  6943,38   7454,00
767   6942,00  6942,97   7376,00
768   6942,00  6943,30   7376,00
769   6942,00  6943,20   7454,00
770   6942,00  6943,00   7306,00
771   6942,00  6943,15   7454,00
772   6942,00  6943,45   7454,00
773   6942,00  6943,21   7362,00
774   6942,00  6943,10   7454,00
775   6942,00  6942,93   7454,00
776   6942,00  6943,05   7306,00
777   6942,00  6943,09   7376,00
778   6942,00  6943,13   7454,00
779   6942,00  6943,06   7302,00
780   6942,00  6943,06   7362,00
781   6942,00  6943,34   7318,00
782   6942,00  6942,96   7454,00
783   6942,00  6942,95   7454,00
784   6942,00  6943,15   7454,00
785   6942,00  6943,01   7454,00
786   6942,00  6943,14   7294,00
787   6942,00  6942,84   7454,00
788   6942,00  6943,21   7318,00
789   6942,00  6943,00   7376,00
790   6942,00  6942,80   7376,00
791   6942,00  6943,25   7318,00
792   6942,00  6943,02   7362,00
793   6942,00  6943,03   7294,00
794   6942,00  6942,93   7454,00
795   6942,00  6943,43   7454,00
796   6942,00  6942,98   7306,00
797   6942,00  6943,22   7318,00
798   6942,00  6942,84   7362,00
799   6942,00  6943,07   7376,00
800   6942,00  6943,24   7454,00
801   6942,00  6943,14   7306,00
802   6942,00  6943,05   7454,00
803   6942,00  6943,26   7314,00
804   6942,00  6942,96   7314,00
805   6942,00  6943,09   7454,00
806   6942,00  6942,98   7318,00
807   6942,00  6942,91   7376,00
808   6942,00  6943,05   7362,00
809   6942,00  6942,88   7314,00
810   6942,00  6942,84   7314,00
811   6942,00  6943,20   7376,00
812   6942,00  6943,37   7454,00
813   6942,00  6942,86   7278,00
814   6942,00  6943,39   7454,00
815   6942,00  6942,95   7318,00
816   6942,00  6943,16   7454,00
817   6942,00  6943,16   7362,00
818   6942,00  6943,17   7454,00
819   6942,00  6943,24   7454,00
820   6942,00  6943,23   7376,00
