epoch  bestFitness  averageFitness   worstFitness
1   7618,00  7751,80   8136,00
2   7618,00  7671,20   7798,00
3   7618,00  7618,00   7618,00
4   7618,00  7618,00   7618,00
5   7618,00  7618,00   7618,00
6   7618,00  7618,00   7618,00
7   7618,00  7618,00   7618,00
8   7618,00  7618,00   7618,00
9   7594,00  7615,60   7618,00
10   7594,00  7603,60   7618,00
11   7594,00  7594,00   7594,00
12   7594,00  7594,00   7594,00
13   7594,00  7594,00   7594,00
14   7594,00  7594,00   7594,00
15   7594,00  7594,00   7594,00
16   7594,00  7594,00   7594,00
17   7594,00  7594,00   7594,00
18   7594,00  7594,00   7594,00
19   7594,00  7594,00   7594,00
20   7594,00  7594,00   7594,00
21   7574,00  7592,00   7594,00
22   7574,00  7592,00   7594,00
23   7574,00  7582,80   7622,00
24   7574,00  7583,40   7668,00
25   7574,00  7574,00   7574,00
26   7574,00  7574,00   7574,00
27   7574,00  7574,00   7574,00
28   7574,00  7574,00   7574,00
29   7574,00  7574,00   7574,00
30   7574,00  7574,00   7574,00
31   7574,00  7574,00   7574,00
32   7574,00  7574,00   7574,00
33   7574,00  7574,00   7574,00
34   7574,00  7574,00   7574,00
35   7574,00  7574,00   7574,00
36   7574,00  7574,00   7574,00
37   7574,00  7574,00   7574,00
38   7574,00  7585,20   7686,00
39   7574,00  7574,00   7574,00
40   7574,00  7574,00   7574,00
41   7574,00  7574,00   7574,00
42   7574,00  7574,00   7574,00
43   7574,00  7574,00   7574,00
44   7574,00  7574,00   7574,00
45   7574,00  7574,00   7574,00
46   7574,00  7574,00   7574,00
47   7574,00  7574,00   7574,00
48   7574,00  7574,00   7574,00
49   7574,00  7574,00   7574,00
50   7574,00  7574,00   7574,00
51   7574,00  7574,00   7574,00
52   7574,00  7574,00   7574,00
53   7574,00  7574,00   7574,00
54   7574,00  7574,00   7574,00
55   7574,00  7583,20   7666,00
56   7574,00  7574,00   7574,00
57   7574,00  7574,00   7574,00
58   7574,00  7574,00   7574,00
59   7574,00  7574,00   7574,00
60   7574,00  7574,00   7574,00
61   7574,00  7574,00   7574,00
62   7574,00  7574,00   7574,00
63   7574,00  7574,00   7574,00
64   7574,00  7574,00   7574,00
65   7574,00  7574,00   7574,00
66   7574,00  7574,00   7574,00
67   7574,00  7574,00   7574,00
68   7574,00  7574,00   7574,00
69   7574,00  7574,00   7574,00
70   7574,00  7574,00   7574,00
71   7574,00  7574,00   7574,00
72   7574,00  7574,00   7574,00
73   7574,00  7574,00   7574,00
74   7574,00  7574,00   7574,00
75   7574,00  7574,00   7574,00
76   7574,00  7574,00   7574,00
77   7574,00  7574,00   7574,00
78   7574,00  7574,00   7574,00
79   7574,00  7574,00   7574,00
80   7574,00  7574,00   7574,00
81   7574,00  7574,00   7574,00
82   7574,00  7574,00   7574,00
83   7574,00  7574,00   7574,00
84   7574,00  7574,00   7574,00
85   7574,00  7574,00   7574,00
86   7574,00  7574,00   7574,00
87   7574,00  7574,00   7574,00
88   7574,00  7575,00   7584,00
89   7574,00  7574,00   7574,00
90   7574,00  7574,00   7574,00
91   7574,00  7574,00   7574,00
92   7574,00  7574,00   7574,00
93   7574,00  7574,00   7574,00
94   7574,00  7574,00   7574,00
95   7574,00  7574,00   7574,00
96   7574,00  7574,00   7574,00
97   7574,00  7574,00   7574,00
98   7574,00  7575,40   7588,00
99   7574,00  7574,00   7574,00
100   7574,00  7574,00   7574,00
